age,income,race,true_cost,predicted_cost
26.64655641289899,49335.15541897044,Hispanic,23880.139569217376,21947.646929710867
43.801978510059634,37962.23700775198,Black,14988.914905366375,14638.157993568993
46.10585745283823,56080.44770951682,Black,16237.823813234825,17220.83510772839
45.5979044793104,50659.51802347603,White,12666.074046921614,12647.496923785982
50.807807255546216,38339.58800428055,White,17492.989265571818,18106.951410944293
48.33922154548904,47526.32738360109,Hispanic,24876.562292389895,28503.37768942074
44.59180079228437,43982.74875527534,Hispanic,22578.14044221978,21892.38271910465
39.29834288541353,52553.396083353444,Hispanic,24892.110560140176,25448.807829429516
23.390390664840087,60723.60356818516,Asian,22610.712729669678,21592.28600447141
44.296182191325855,34998.62024283405,White,14481.650857348155,12788.93141757421
42.076876871631114,50920.20863317934,Asian,18346.053878362214,17176.238571526676
42.715788371953735,48718.93763546688,White,16099.004354412686,15141.487211369309
27.232514241796906,55370.72061160373,White,26652.8745201952,27371.826115289452
29.189434595917376,51705.57302590151,Black,14016.056767868442,18714.208341269958
50.53152853332904,43984.24534608945,White,24468.488446945554,23036.401574393873
39.60444846143345,47447.56851466706,White,24464.769350543847,23631.518739312924
46.81500697372624,43631.79314557209,Asian,29148.101008580437,29021.85498235794
40.28318376130461,58608.05710878879,White,17951.567036852513,18743.164734272006
40.297561394957455,50170.493189375535,Asian,23561.610797900812,24088.71242181038
49.382838059759976,65209.52548602406,Hispanic,31408.259182694215,33976.45077059045
34.83955271782626,49514.71348948303,White,16911.791615331516,12059.0074742611
40.96120776940983,44332.7458647163,White,12324.798762338201,7550.939021946856
35.377247112949576,37890.28485909738,Asian,10599.949830461183,9608.193486440883
35.65503772567684,35574.88258995244,Hispanic,23563.560144306655,25758.160519394074
36.908278765313604,37326.91245595608,Black,10584.248959707082,7452.952896495889
42.22133771633713,52137.01320809187,Hispanic,18138.404735310385,12123.140055922871
35.212513783365225,54069.80018583947,Asian,22186.565935194805,23328.924747633224
52.55756125573521,37350.474383742934,Hispanic,20925.87768414957,21413.192131555
31.053926977804963,57160.30651260892,Asian,22127.22432092086,19946.807507322002
38.13128355838641,46135.511586532484,Asian,21111.44927900427,19140.370077562413
35.60268941725825,51174.34409588439,Black,26394.329066566967,24454.841627297617
54.46977884353733,62897.765026043395,White,15238.418096306015,15459.488731253896
41.965547765115744,57174.714526924254,Asian,16615.024307707343,15362.393755341329
50.31844539468635,47851.75481675334,Asian,16136.70277364588,17124.83061159692
25.14439626963028,42870.4621966777,Black,24150.95905931305,18441.705733504266
42.67050265869259,32785.47678936556,Asian,24501.992941975317,22788.28921171972
48.89630795623437,44246.77344606064,White,22256.12659659254,20004.01867477044
40.82283989275424,48310.958089378444,Black,25917.468334449637,25404.78697770465
50.654803750653514,42102.56378279053,White,14109.795663118097,13033.70014613782
34.82711549899628,48949.94426326156,White,28336.120557755683,29931.808117547218
54.0934744018558,50614.81506367015,Black,27616.193108561292,23897.51956524118
62.9889812361925,48201.15214553537,Asian,23678.109986228734,23769.092938890237
36.37161439560341,44799.979353412324,White,28908.9945438553,30025.66739027871
35.54497478599228,51349.23737573382,White,11716.88396161113,15430.178834735041
54.53384477117701,53535.525196555274,White,17377.75931868674,16414.22737649979
55.795721457307124,41276.807380457234,White,16323.48269659024,16972.399905295275
34.771399728467316,61287.45903797016,Black,23607.396618786715,19999.671033661987
35.798131829041424,49211.29494172591,Black,14749.296301989272,9965.383893363225
37.18215391139493,50150.79698355878,Hispanic,23787.47574668743,25477.02449825083
26.55549488965723,55665.715386052456,Hispanic,26852.680719983568,26841.560132687428
30.813480535158018,51865.72905010801,White,23476.014500419995,25833.03988001684
29.95859233247932,57625.093071305964,Asian,21418.755118307505,18671.949340368006
32.32202434895871,52296.993321614595,White,15060.633295496255,16100.43757455376
39.65315112613219,45100.501002876495,Asian,15765.745169373178,19503.380850460886
42.342147325365204,52892.02820164881,White,26248.094526483335,27087.505743197868
55.50500492814077,40850.1903414347,Hispanic,23896.74501952666,24449.908030708757
30.01645959261209,50868.47764621219,Hispanic,19804.90240311228,19822.01456476098
49.843223984765835,49734.160074844316,Asian,17910.452271170547,14768.689356918723
37.86011155774491,48335.06514181968,White,9870.960634443116,12582.106505863812
39.50536290347567,48971.699908488554,Asian,14645.737906577806,13424.022626967675
46.74819492166604,34945.20763601889,Hispanic,29557.09543569862,30566.061948464652
28.772779784377015,45610.20073807231,White,13597.722144987667,10471.65353184516
43.82409746184051,50742.75920912892,White,20947.399106105404,18588.479777089844
41.66452208213056,51278.8511359792,Asian,25037.219865975992,27907.394664420463
44.92451264008149,41778.59887259234,Black,13725.386659988537,13030.78208207285
42.89168643907818,60125.66272691761,Asian,20923.552373905415,23830.103325990505
64.55300139910895,43070.60121428399,Hispanic,24689.577687553276,24533.11636943624
33.62260015748684,57755.65760421389,Hispanic,20062.49660953625,16378.701063620536
34.690030449981826,53417.55489497348,Hispanic,34342.01527833384,36126.15047779728
33.76859473575236,44830.18152124958,Hispanic,11657.003705609024,10477.219070097808
34.44522880839745,64202.487140876096,Hispanic,25293.642649419395,26691.02027645348
33.62612872693482,40450.90534594816,Black,19135.99131301768,19186.413048097842
51.89016531107552,57353.23338888001,White,23859.600774183375,20773.364318297634
54.20504247989855,58004.65854434382,Asian,22206.53575849623,22535.125289237367
34.29253706250524,44635.03832738684,Asian,16334.219014450016,20726.665298755615
31.676444268957713,61139.72240051463,Hispanic,21144.9819622967,22130.954879325618
44.71415556386404,47999.62788320838,Asian,10710.492743008565,10595.457236997638
34.477769557190285,52309.54903423886,Hispanic,23016.23750285697,25166.924306770765
46.32931817755511,52082.57471016976,Black,21490.79232995263,21912.12926035885
42.029230208513,48925.53006823562,Black,23193.30084321551,23612.3693037411
24.84255885002768,56486.46618527826,White,25290.59162543575,23107.341281117544
55.47505201330061,56347.9097644177,Black,21838.099201048553,22305.79525262775
57.95877673095522,36011.74421409455,Black,20740.447098991383,22811.333931825273
33.87211309515614,60434.72194302522,White,15594.658316693538,13922.534012493488
36.122984400640156,36700.06409571461,Asian,16438.896181754746,19287.887824248643
42.85865390724905,58260.36963473326,Hispanic,25933.673100886655,25750.261052596405
43.34456789987025,59013.64109462067,Hispanic,27181.67702852989,25406.13800545281
46.5854427267283,41272.26855827842,Asian,18809.44781843973,20804.71197228022
60.102045387663495,46713.48569636332,White,20230.01373626637,19656.425264789832
38.2305277250595,41154.36265211251,Asian,15476.928125031169,16995.957900003385
32.01702755461546,48280.63175769012,Black,25863.784226337222,25280.266961820147
26.20680771985473,47535.72572651407,White,23327.084118458893,23207.431831399084
32.69069960058081,56237.284258154716,White,29706.087182318748,30693.20759098733
39.66873027126203,60482.469968956866,White,15608.384614101305,16190.178729281317
57.94557863517788,61165.47048631965,Hispanic,18109.960504908915,14118.896944005439
34.823887009638284,45502.65578737358,Asian,21157.22961262786,18914.742132439074
42.237879516388986,48326.22501004378,White,23232.447688628854,25091.267658210483
39.83577103927248,36532.4944622324,White,18921.66181226184,18657.388634458744
51.88393273448084,43553.03946803049,White,15635.194547731498,14587.731942188655
65.26932425873622,57718.813064779664,Asian,24407.037644617856,21689.889614102907
34.69131227079679,62924.66258838585,Hispanic,23605.676812727907,21446.20417017621
35.10560557481778,40125.209024960626,Black,15418.629497181375,11375.03221725748
50.44160877069072,45260.28592677684,Hispanic,26777.21400552748,26574.652568124413
46.81891489626312,49788.753944328586,White,25850.99354598302,24654.118384820926
58.46707325736034,52241.28927055685,Hispanic,20671.482486238965,18738.306704268336
45.839281853259635,43523.171840626834,Hispanic,20397.98931188018,20261.742461544276
36.40707909212941,53392.48835571272,Black,22770.288855579536,23498.230117285013
45.90654830692309,46209.28522343267,Asian,15691.48464871871,19877.8805131386
51.087035805829075,49884.38183297377,Asian,20150.15739582041,17126.390556693983
48.204821811973645,54370.2739840296,Hispanic,9238.082276954097,11556.844363555141
45.07274031107298,50051.3781584875,Hispanic,24382.27822751468,26328.48134954482
50.666746895891535,46508.91287578745,Asian,12192.533887790703,10634.348409037302
51.692955904456724,49123.12156859336,Asian,27517.099142144994,27923.571051317056
53.82158991037527,49293.096326357314,Black,18349.39953016775,17434.133031492518
46.48709887589643,47039.91176094298,White,18941.665090344115,19313.042251181592
38.328819196831454,47929.631498663184,Hispanic,16861.33046957747,19879.592496386573
41.46713686433323,62789.177364037736,Asian,18559.80563038962,19771.018095652245
52.06508966508357,54487.35558352991,Hispanic,27092.656725740184,28109.87347220707
31.83064329012764,47636.15745576672,Hispanic,7560.956717324603,6700.338077415318
43.686733088729014,55575.63523608589,Asian,26384.82693044094,23416.71360059227
36.06661187672639,47329.44408195192,Black,21690.11740550854,21273.180984427723
40.28744822934817,59384.99710069313,Hispanic,13964.891760713923,16378.108070441753
52.78451862607299,52957.13753758475,Black,14623.43803475381,11569.102321574515
41.910990680199035,49141.58284796617,Asian,28381.965136041013,26271.786399687622
40.46436548156149,53581.73540648222,White,15272.465600286345,15525.001072754481
26.401438590200808,37432.990783452005,White,14233.247447020203,12263.937877325678
47.46253566027221,40985.860248721554,Hispanic,25686.572711823646,24101.52581759322
46.45484181141075,40448.599948807554,Asian,21692.76438142957,20845.567217973214
61.6325472330546,51143.54475810965,Black,15310.372117318006,12579.137308937707
36.92221765046999,63860.119995880734,Hispanic,21083.124877023096,19134.88118459036
42.19150327663939,67850.40116954106,Asian,14871.236581798614,16278.09241537323
42.49383683710755,55104.40881152606,Asian,25504.106992113026,22889.367427651097
55.77453279763475,54006.755799555656,Black,25306.85482436567,22111.110555375995
39.047044676130476,35591.53812677809,Hispanic,22660.030994109715,21399.981035041925
42.790215257703395,45658.60960212783,Asian,21808.305306235085,23272.216311254775
46.078965097165394,43697.72998473409,Asian,28805.94062433687,28412.09700834309
41.86609123156358,45033.21921399107,Asian,19998.431636941128,19069.269480709892
35.535663854494715,48654.84945132169,Black,14090.629372895994,14179.346967927208
41.94089992898308,46223.27537842298,Hispanic,22247.369564161534,18755.95469844223
50.73631749859772,34165.6015169937,Hispanic,30430.235247685567,31419.64655523563
29.7348470058894,55983.28204894027,Hispanic,14926.20253407074,15693.072596878028
41.32969674146876,41418.05579408155,Hispanic,18192.68616653007,17374.069218338627
32.99879185060827,51913.9749128892,White,22082.230190507264,24094.079214100097
51.950466289248425,66592.66135799978,White,19730.475754971303,17475.483557065225
24.768130952162252,42644.923267308615,Hispanic,15088.482098113427,17344.300084620565
34.410781527284115,29757.699818029363,Black,25609.289281152356,25918.27661234286
43.772118750645205,47711.96622495911,White,31600.203610086297,30927.098430329952
55.65524029234341,58807.67707998857,Asian,20980.657295119538,20940.910024382916
39.34249738927012,65666.77963376475,White,15479.658551319999,15265.129019698115
34.44800473306802,40163.60324438066,Asian,12255.197374732625,14695.763167568059
58.8115706944059,53973.593785892175,Hispanic,21289.879906105904,19136.521651163876
25.51986099583756,46277.51634575957,White,25519.386716581288,23994.34823828809
18.011940433799182,49152.41316556691,Black,22375.838732476906,24448.444516621865
44.40014450053332,71154.74677613628,White,19987.980795405732,18796.910925038013
34.97945775647389,37976.237372838776,White,17053.64174105347,18854.707895716652
29.78767182869287,52029.91729195659,White,14539.181836409552,17938.05380242697
47.08356447299353,53741.54537412347,Hispanic,24173.756631624412,23370.166577741144
42.43800713771199,58686.290599514774,Black,24568.858106927928,25931.582760078538
34.359213692632714,50783.865227767164,White,12271.351066546335,9963.966503866617
27.196956013291057,52464.40431603282,Black,27949.194890903418,29458.661487039037
48.724573282801444,46866.81146062567,Hispanic,22870.356104470007,23269.20407644354
46.50201177958661,52153.01552996086,Asian,26997.973225728965,27944.049790049394
39.00824136220617,47254.46179602072,White,13289.361257574425,11998.217113503635
58.466369960476655,54972.57511884841,Black,13170.879222922806,9848.71239178846
29.299152336738473,47043.11731165093,Black,19255.153451163515,20261.657580662522
24.74474829075261,53016.80315121749,Hispanic,22513.92213447597,18387.11582951706
33.080919301187556,49765.897490520176,White,28981.80411463482,28347.10313014975
39.54413983644502,59008.40200617735,Asian,23530.39456907566,25412.758301915597
42.43339449322692,49588.85021129211,Black,18786.593615939833,19170.389087685904
37.5876394214367,35815.74025434495,White,14868.15396167054,18764.839251250167
43.520553965142966,60095.372005711935,Asian,26150.00286359575,28200.221168759297
27.48460575809556,42754.14159309905,Black,15176.472871246426,13868.676094595274
54.437646040732595,44769.86929080944,Black,28142.34277386161,28196.969533564486
39.178488216074314,45234.70964765206,Asian,18578.076751967452,18483.33534687858
51.172958315881274,60995.50474536654,Asian,27952.91036308925,24788.556836396994
43.42725346377704,32914.606288170435,Hispanic,23394.656450296392,21513.858617327685
44.567532191537836,75101.98826927994,White,19315.02255278771,18193.50073882799
45.69767280232204,58448.454472528414,White,17403.018140869368,13330.577135157495
44.47708560017315,51785.91131303328,Hispanic,18295.460613269603,18390.44754977289
46.42722759867544,49560.84799506971,Black,22141.583461876187,21643.439772570106
53.29152530132431,52284.432598861255,Asian,20385.782481088583,17039.994678465435
41.9652116970147,54168.979427034705,Asian,17030.942959656473,17839.368690211137
47.09003757588512,55161.72468760046,Asian,19171.84294841184,20603.58843779376
39.102643057127736,54444.83572802759,Black,20392.88514859575,20846.954106325527
54.40117215449473,50716.64545004199,Asian,9356.32952792594,8708.193177508
33.2360769794073,48421.29263754139,Asian,22290.840573943493,23473.724877447203
58.00940432910816,48789.81373077191,Hispanic,15101.393876415965,16461.834597369347
39.59842049355657,48440.733757178554,Black,14233.337983971276,14848.145123410653
25.69224897881952,59070.160774936514,White,11563.278264446448,9914.053763576925
41.28104414910789,54748.4537782469,Hispanic,11030.537510660548,11583.73904168291
33.18948342525119,26476.890922685758,Hispanic,13222.762484438554,15613.723786089511
48.406435489887244,55247.20621223809,White,16454.895211847546,15261.637094624086
33.47376020697609,51557.8895577502,Hispanic,29766.29568763284,33962.1743658977
35.538165667852205,49850.32994843282,Black,17370.60162052398,16319.339752553211
21.104592690544692,46891.852375288916,Asian,20888.750531340156,20953.56455802043
35.47693680750923,58992.901759888104,Black,22002.406932531645,20657.435740518973
15.761206733710434,57580.211696982864,White,20655.325931079242,21101.867602919763
24.16097176514277,43816.97865741113,White,19612.78269637003,16128.339311099482
47.604146561442974,53256.41829699628,Hispanic,14023.531182003777,12931.447584370335
47.85800158650832,42226.74612366971,Black,27254.637741396058,25070.395340698924
44.254575617849646,38963.054681688554,Black,29035.983218189423,29306.659913974006
30.33023856870787,44986.262203280276,White,11586.70652938657,13575.601280404386
39.5228864385802,56899.14777906207,Black,14879.857045568102,16171.869419797205
39.963974609094315,57625.000363008694,White,18600.94828811497,13857.629566397187
28.416353108074574,54104.68336077834,Black,15177.311025449042,19261.450331304804
55.0339830176715,55800.76629478398,Black,22529.827767279327,23120.387648521064
48.77362290575671,54129.426296919664,Black,16358.638987966935,14805.640706980934
37.79035826170336,44868.147238216385,White,30825.280339033012,31139.536177014892
40.26885838994531,53455.38035739153,Hispanic,25952.74297171798,26305.122616723365
42.08382807947552,56403.276201821456,Black,21062.870153161075,19729.17271925795
19.582651315757094,56034.330638508596,White,25134.93131659866,25530.76465128281
37.52822617479403,59511.306971797145,White,25529.502121786543,24314.55754654593
33.180157520022014,55666.43077760851,Black,17180.262559708783,16371.538574328737
29.983799901050844,52811.58566033266,Black,15918.913777290176,14546.355505780008
37.18899707114045,58561.20190653142,Hispanic,20390.715314848236,17525.372735368932
57.976865268495224,49787.82992600752,White,24308.18062248972,24599.853562920485
46.4084286126701,42945.00279017826,White,20695.301993267087,21865.900866299762
34.28821010217203,48695.46428844989,Asian,12115.017589045014,13144.784781197759
45.72582781356159,44040.77884154841,White,15985.877780245788,17625.728285516256
